Latitude,Longitude,Month,Day,Year,Time,Seconds,Unix_Time,Reliability,Mag_var
36.340911,-86.918768,3,30,2019,1004,06,1553958246,6,308
36.21544,-86.775379,3,30,2019,0952,57,1553957577,5,186
36.055805,-86.815758,3,30,2019,1031,53,1553959913,5,8
36.184223,-86.79807,3,30,2019,1019,04,1553959144,6,352
36.337458,-86.912909,3,30,2019,1023,31,1553959411,9,303
36.312413,-86.829125,3,30,2019,1808,06,1553987286,6,310
36.134823,-86.824684,3,30,2019,1058,11,1553961491,8,62
36.134864,-86.824589,3,30,2019,1103,01,1553961781,7,243
36.184534,-86.798129,3,30,2019,1019,04,1553959144,10,352
36.184574,-86.797743,3,30,2019,1054,38,1553961278,5,216
36.336603,-86.911057,3,30,2019,1059,34,1553961574,10,300
36.336154,-86.910074,3,30,2019,1110,02,1553962202,5,300
36.338015,-86.913872,3,30,2019,1023,31,1553959411,10,306
36.116711,-86.791614,3,29,2019,2011,42,1553908302,5,191
36.337458,-86.912909,3,30,2019,1023,31,1553959411,8,303
36.083999,-86.706312,3,30,2019,0932,13,1553956333,8,68
36.200797,-86.868558,3,30,2019,0929,18,1553956158,5,339
36.312413,-86.829125,3,30,2019,1808,06,1553987286,10,310
36.106539,-86.719204,3,30,2019,1453,07,1553975587,6,136
36.099366,-86.710593,3,30,2019,1459,15,1553975955,7,147
36.103546,-86.715087,3,30,2019,1445,01,1553975101,10,129
36.205819,-86.690109,3,30,2019,1502,47,1553976167,7,169
36.210072,-86.690846,3,30,2019,1505,16,1553976316,5,170
36.321794,-86.855769,3,30,2019,1454,53,1553975693,10,287
36.322783,-86.859979,3,30,2019,1500,28,1553976028,5,287
36.320418,-86.851099,3,30,2019,1507,08,1553976428,5,108
36.143202,-86.810527,3,30,2019,0739,25,1553949565,5,57
36.109856,-86.721945,3,29,2019,2156,29,1553914589,5,151
36.150506,-86.785441,3,29,2019,2208,47,1553915327,6,131
36.097588,-86.709155,3,30,2019,1401,30,1553972490,10,327
36.101725,-86.712694,3,30,2019,1429,31,1553974171,6,322
36.321611,-86.854823,3,30,2019,1454,53,1553975693,9,278
36.158555,-86.760468,3,29,2019,2340,34,1553920834,5,177
36.172795,-86.769216,3,29,2019,2336,10,1553920570,7,323
36.181661,-86.774664,3,29,2019,2342,34,1553920954,5,350
36.119113,-86.772787,3,30,2019,1117,31,1553962651,5,347
36.105626,-86.67342,3,30,2019,1513,44,1553976824,5,27
36.099366,-86.710593,3,30,2019,1459,15,1553975955,10,147
36.148895,-86.746252,3,30,2019,1530,33,1553977833,5,306
36.205819,-86.690109,3,30,2019,1502,47,1553976167,10,169
36.210072,-86.690846,3,30,2019,1505,16,1553976316,9,170
36.209766,-86.690774,3,30,2019,1510,22,1553976622,5,170
36.209883,-86.691065,3,30,2019,1526,57,1553977617,6,169
36.200708,-86.688661,3,30,2019,1530,17,1553977817,5,170
36.208993,-86.690856,3,30,2019,1534,02,1553978042,5,169
36.322783,-86.859979,3,30,2019,1500,28,1553976028,7,287
36.32251,-86.860033,3,30,2019,1507,08,1553976428,10,106
36.320032,-86.849958,3,30,2019,1523,04,1553977384,5,295
36.322899,-86.861705,3,30,2019,1528,54,1553977734,5,286
36.322224,-86.857598,3,30,2019,1534,00,1553978040,5,287
36.184223,-86.79807,3,30,2019,1019,04,1553959144,5,352
36.25108,-86.718247,3,30,2019,1005,00,1553958300,6,210
36.340911,-86.918768,3,30,2019,1004,06,1553958246,9,308
36.21544,-86.775379,3,30,2019,0952,57,1553957577,10,186
36.151811,-86.786733,3,29,2019,2208,47,1553915327,10,146
36.084029,-86.706218,3,30,2019,0842,34,1553953354,6,69
36.157984,-86.791486,3,30,2019,0208,47,1553929727,5,59
36.049913,-86.666669,3,30,2019,0142,47,1553928167,6,306
36.239832,-86.773734,3,30,2019,1324,47,1553970287,7,272
36.151229,-86.785685,3,30,2019,1153,38,1553964818,10,323
36.150555,-86.78551,3,30,2019,1202,05,1553965325,10,117
36.150417,-86.784834,3,30,2019,1224,56,1553966696,6,305
36.236674,-86.794737,3,29,2019,2224,47,1553916287,8,76
36.134225,-86.726959,3,30,2019,1538,30,1553978310,10,1
36.138146,-86.726365,3,30,2019,1549,14,1553978954,5,14
36.201644,-86.705009,3,30,2019,1544,03,1553978643,5,55
36.142783,-86.721977,3,30,2019,1551,28,1553979088,6,326
36.137503,-86.726763,3,30,2019,1539,51,1553978391,8,0
36.210072,-86.690846,3,30,2019,1505,16,1553976316,10,170
36.322224,-86.857598,3,30,2019,1534,00,1553978040,6,287
36.138146,-86.726365,3,30,2019,1549,14,1553978954,7,14
36.142783,-86.721977,3,30,2019,1551,28,1553979088,7,326
36.151088,-86.822766,3,30,2019,1600,45,1553979645,5,359
36.134386,-86.72673,3,30,2019,1601,39,1553979699,5,0
36.148895,-86.746252,3,30,2019,1530,33,1553977833,9,306
36.086555,-86.771657,3,29,2019,1903,43,1553904223,5,95
36.070302,-86.769834,3,29,2019,1902,46,1553904166,5,10
36.272378,-86.735913,3,29,2019,1831,33,1553902293,10,9
36.137503,-86.726763,3,30,2019,1539,51,1553978391,5,0
36.209883,-86.691065,3,30,2019,1526,57,1553977617,7,169
36.118175,-86.767954,3,30,2019,1657,47,1553983067,10,43
36.173955,-86.602774,3,30,2019,1727,32,1553984852,5,123
36.187651,-86.798462,3,30,2019,1654,37,1553982877,10,176
36.141907,-86.666564,3,30,2019,1714,54,1553984094,6,357
36.116323,-86.923773,3,30,2019,1726,47,1553984807,5,230
36.099197,-86.745554,3,30,2019,1606,39,1553979999,5,277
36.144032,-86.698681,3,30,2019,1619,33,1553980773,10,86
36.138773,-86.889224,3,30,2019,1621,38,1553980898,6,228
36.169181,-86.766336,3,30,2019,1623,47,1553981027,10,334
36.144003,-86.699219,3,30,2019,1619,06,1553980746,10,86
36.290655,-86.722346,3,30,2019,1628,27,1553981307,6,45
36.086192,-86.698681,3,30,2019,1632,42,1553981562,5,0
36.258038,-86.713682,3,30,2019,1650,16,1553982616,5,197
36.138773,-86.889224,3,30,2019,1621,38,1553980898,7,228
36.116832,-86.77031,3,30,2019,1647,03,1553982423,6,66
36.169506,-86.766536,3,30,2019,1623,47,1553981027,10,334
36.142825,-86.70653,3,30,2019,1646,39,1553982399,5,78
36.142997,-86.705496,3,30,2019,1646,42,1553982402,5,78
36.156968,-86.793569,3,30,2019,0302,26,1553932946,6,239
36.106539,-86.719204,3,30,2019,1453,07,1553975587,9,136
36.099366,-86.710593,3,30,2019,1459,15,1553975955,9,147
36.205819,-86.690109,3,30,2019,1502,47,1553976167,8,169
36.210072,-86.690846,3,30,2019,1505,16,1553976316,6,170
36.322037,-86.856802,3,30,2019,1500,28,1553976028,8,287
36.320418,-86.851099,3,30,2019,1507,08,1553976428,10,108
36.336154,-86.910074,3,30,2019,1110,02,1553962202,7,300
36.049913,-86.666669,3,30,2019,0142,47,1553928167,5,306
36.234602,-86.807587,3,29,2019,2237,06,1553917026,5,95
36.098723,-86.710362,3,30,2019,1414,52,1553973292,8,326
36.097319,-86.708937,3,30,2019,1401,30,1553972490,10,327
36.101725,-86.712694,3,30,2019,1429,31,1553974171,5,322
36.32176,-86.855622,3,30,2019,1419,05,1553973545,8,287
36.321718,-86.855444,3,30,2019,1420,23,1553973623,10,287
36.137503,-86.726763,3,30,2019,1539,51,1553978391,9,0
36.171521,-86.802789,3,30,2019,1011,53,1553958713,5,53
36.340911,-86.918768,3,30,2019,1004,06,1553958246,7,308
36.21544,-86.775379,3,30,2019,0952,57,1553957577,6,186
36.106539,-86.719204,3,30,2019,1453,07,1553975587,8,136
36.151229,-86.785685,3,30,2019,1153,38,1553964818,7,323
36.150555,-86.78551,3,30,2019,1202,05,1553965325,9,117
36.125209,-86.776738,3,30,2019,1201,11,1553965271,7,165
36.116755,-86.798928,3,30,2019,1159,29,1553965169,6,305
36.159728,-86.792294,3,30,2019,1155,33,1553964933,7,327
36.151373,-86.786089,3,30,2019,1153,21,1553964801,10,315
36.149704,-86.783224,3,30,2019,1156,09,1553964969,8,294
36.236056,-86.785934,3,30,2019,1208,46,1553965726,5,166
36.150417,-86.784834,3,30,2019,1224,56,1553966696,8,305
36.31337,-86.830456,3,30,2019,1823,45,1553988225,5,315
36.144816,-86.666729,3,30,2019,1704,13,1553983453,7,2
36.116711,-86.923203,3,30,2019,1706,13,1553983573,5,230
36.117558,-86.768847,3,30,2019,1704,47,1553983487,7,53
36.165919,-86.76429,3,30,2019,1657,38,1553983058,9,333
36.168424,-86.765868,3,30,2019,1659,33,1553983173,6,334
36.167905,-86.765545,3,30,2019,1702,31,1553983351,5,333
36.272197,-86.794814,3,30,2019,1701,59,1553983319,5,146
36.080095,-87.038645,3,30,2019,1336,12,1553970972,10,307
36.097319,-86.708937,3,30,2019,1401,30,1553972490,8,327
36.239336,-86.776627,3,30,2019,1355,57,1553972157,6,252
36.080095,-87.038645,3,30,2019,1336,12,1553970972,8,307
36.205819,-86.690109,3,30,2019,1502,47,1553976167,6,169
36.173955,-86.602774,3,30,2019,1727,32,1553984852,6,123
36.040487,-86.751805,3,30,2019,0325,30,1553934330,5,59
36.159748,-86.787951,3,29,2019,1917,42,1553905062,6,58
36.239832,-86.773734,3,30,2019,1324,47,1553970287,6,272
36.084029,-86.706218,3,30,2019,0842,34,1553953354,7,69
36.166101,-86.778895,3,29,2019,2256,08,1553918168,7,333
36.172795,-86.769216,3,29,2019,2336,10,1553920570,5,323
36.187651,-86.798462,3,30,2019,1654,37,1553982877,5,176
36.144816,-86.666729,3,30,2019,1704,13,1553983453,5,2
36.138773,-86.889224,3,30,2019,1621,38,1553980898,8,228
36.099366,-86.710593,3,30,2019,1459,15,1553975955,5,147
36.159728,-86.792294,3,30,2019,1155,33,1553964933,5,327
36.044813,-86.657859,3,30,2019,1850,22,1553989822,6,306
36.31337,-86.830456,3,30,2019,1823,45,1553988225,8,315
36.082089,-86.712326,3,30,2019,1433,00,1553974380,5,249
36.134225,-86.726959,3,30,2019,1538,30,1553978310,6,1
36.145852,-86.741454,3,30,2019,1214,16,1553966056,5,307
36.236056,-86.785934,3,30,2019,1208,46,1553965726,7,166
36.098723,-86.710362,3,30,2019,1414,52,1553973292,7,326
36.321502,-86.853842,3,30,2019,1415,35,1553973335,7,278
36.321439,-86.853279,3,30,2019,1419,05,1553973545,6,278
36.116755,-86.798928,3,30,2019,1159,29,1553965169,7,305
36.159728,-86.792294,3,30,2019,1155,33,1553964933,9,327
36.166086,-86.764661,3,30,2019,1217,44,1553966264,5,154
36.145852,-86.741454,3,30,2019,1214,16,1553966056,6,307
36.236056,-86.785934,3,30,2019,1208,46,1553965726,8,166
36.29363,-86.718611,3,29,2019,1856,13,1553903773,6,45
36.236674,-86.794737,3,29,2019,2224,47,1553916287,9,76
36.239832,-86.773734,3,30,2019,1324,47,1553970287,8,272
36.103546,-86.715087,3,30,2019,1445,01,1553975101,6,129
36.090014,-86.650543,3,30,2019,0003,41,1553922221,5,153
36.134823,-86.824684,3,30,2019,1058,11,1553961491,6,62
36.134864,-86.824589,3,30,2019,1103,01,1553961781,6,243
36.337953,-86.913766,3,30,2019,1059,34,1553961574,9,306
36.337953,-86.913766,3,30,2019,1059,34,1553961574,10,306
36.097319,-86.708937,3,30,2019,1401,30,1553972490,5,327
36.162332,-86.618837,3,30,2019,1040,53,1553960453,6,233
36.172795,-86.769216,3,29,2019,2336,10,1553920570,6,323
36.109856,-86.721945,3,29,2019,2156,29,1553914589,6,151
36.235834,-86.796944,3,29,2019,2224,47,1553916287,6,62
36.15863,-86.760472,3,30,2019,1724,27,1553984667,6,177
36.138773,-86.889224,3,30,2019,1621,38,1553980898,9,228
36.117558,-86.768847,3,30,2019,1704,47,1553983487,5,53
36.080095,-87.038645,3,30,2019,1336,12,1553970972,6,307
36.187651,-86.798462,3,30,2019,1654,37,1553982877,6,176
36.138773,-86.889224,3,30,2019,1621,38,1553980898,10,228
36.117558,-86.768847,3,30,2019,1704,47,1553983487,6,53
36.166086,-86.764661,3,30,2019,1217,44,1553966264,7,154
36.150417,-86.784834,3,30,2019,1224,56,1553966696,5,305
36.156968,-86.793569,3,30,2019,0302,26,1553932946,7,239
36.157984,-86.791486,3,30,2019,0208,47,1553929727,6,59
36.181267,-86.774552,3,29,2019,2305,03,1553918703,8,342
36.118175,-86.767954,3,30,2019,1657,47,1553983067,9,43
36.165919,-86.76429,3,30,2019,1657,38,1553983058,7,333
36.164102,-86.762982,3,29,2019,2320,53,1553919653,9,139
36.106539,-86.719204,3,30,2019,1453,07,1553975587,10,136
36.210072,-86.690846,3,30,2019,1505,16,1553976316,8,170
36.215863,-86.69245599999999,3,30,2019,1521,15,1553977275,8,169
36.137503,-86.726763,3,30,2019,1539,51,1553978391,6,0
36.312413,-86.829125,3,30,2019,1808,06,1553987286,7,310
36.160321,-86.760575,3,30,2019,1725,06,1553984706,7,175
36.167905,-86.765545,3,30,2019,1702,31,1553983351,6,333
36.209883,-86.691065,3,30,2019,1526,57,1553977617,5,169
36.236674,-86.794737,3,29,2019,2224,47,1553916287,7,76
36.171521,-86.802789,3,30,2019,1011,53,1553958713,6,53
36.340911,-86.918768,3,30,2019,1004,06,1553958246,10,308
36.338331,-86.914413,3,30,2019,1023,31,1553959411,5,306
36.160321,-86.760575,3,30,2019,1725,06,1553984706,6,175
36.158555,-86.760468,3,29,2019,2340,34,1553920834,6,177
36.172795,-86.769216,3,29,2019,2336,10,1553920570,8,323
36.137503,-86.726763,3,30,2019,1539,51,1553978391,7,0
36.165919,-86.76429,3,30,2019,1657,38,1553983058,10,333
36.15863,-86.760472,3,30,2019,1724,27,1553984667,5,177
36.118175,-86.767954,3,30,2019,1657,47,1553983067,6,43
36.165919,-86.76429,3,30,2019,1657,38,1553983058,5,333
36.322558,-86.859022,3,30,2019,1500,28,1553976028,7,287
36.320418,-86.851099,3,30,2019,1507,08,1553976428,7,108
36.083999,-86.706312,3,30,2019,0932,13,1553956333,6,68
36.164102,-86.762982,3,29,2019,2320,53,1553919653,5,139
36.125209,-86.776738,3,30,2019,1201,11,1553965271,6,165
36.151373,-86.786089,3,30,2019,1153,21,1553964801,9,315
36.164102,-86.762982,3,29,2019,2320,53,1553919653,7,139
36.181267,-86.774552,3,29,2019,2305,03,1553918703,6,342
36.050752,-86.668519,3,30,2019,0229,32,1553930972,5,305
36.134823,-86.824684,3,30,2019,1058,11,1553961491,5,62
36.084029,-86.706218,3,30,2019,0842,34,1553953354,5,69
36.070302,-86.769834,3,29,2019,1902,46,1553904166,6,10
36.099366,-86.710593,3,30,2019,1459,15,1553975955,8,147
36.337458,-86.912909,3,30,2019,1023,31,1553959411,7,303
36.336154,-86.910074,3,30,2019,1110,02,1553962202,8,300
36.083999,-86.706312,3,30,2019,0932,13,1553956333,7,68
36.184223,-86.79807,3,30,2019,1019,04,1553959144,9,352
36.116832,-86.77031,3,30,2019,1647,03,1553982423,5,66
36.340911,-86.918768,3,30,2019,1004,06,1553958246,5,308
36.157984,-86.791486,3,30,2019,0208,47,1553929727,7,59
36.321502,-86.853842,3,30,2019,1415,35,1553973335,5,278
36.134225,-86.726959,3,30,2019,1538,30,1553978310,8,1
36.321502,-86.853842,3,30,2019,1415,35,1553973335,8,278
36.321718,-86.855444,3,30,2019,1420,23,1553973623,5,287
36.134386,-86.72673,3,30,2019,1601,39,1553979699,6,0
36.148895,-86.746252,3,30,2019,1530,33,1553977833,10,306
36.145852,-86.741454,3,30,2019,1214,16,1553966056,10,307
36.236056,-86.785934,3,30,2019,1208,46,1553965726,9,166
36.125209,-86.776738,3,30,2019,1201,11,1553965271,5,165
36.116755,-86.798928,3,30,2019,1159,29,1553965169,5,305
36.159728,-86.792294,3,30,2019,1155,33,1553964933,6,327
36.080095,-87.038645,3,30,2019,1336,12,1553970972,5,307
36.134823,-86.824684,3,30,2019,1058,11,1553961491,7,62
36.150693,-86.785231,3,30,2019,1149,55,1553964595,5,315
36.106539,-86.719204,3,30,2019,1453,07,1553975587,5,136
36.31337,-86.830456,3,30,2019,1823,45,1553988225,7,315
36.160321,-86.760575,3,30,2019,1725,06,1553984706,5,175
36.144032,-86.698681,3,30,2019,1619,33,1553980773,7,86
36.169181,-86.766336,3,30,2019,1623,47,1553981027,6,334
36.150506,-86.785441,3,29,2019,2208,47,1553915327,8,131
36.151373,-86.786089,3,30,2019,1153,21,1553964801,6,315
36.149704,-86.783224,3,30,2019,1156,09,1553964969,5,294
36.340911,-86.918768,3,30,2019,1004,06,1553958246,8,308
36.187651,-86.798462,3,30,2019,1654,37,1553982877,8,176
36.141907,-86.666564,3,30,2019,1714,54,1553984094,5,357
36.14401,-86.699095,3,30,2019,1619,33,1553980773,6,86
36.138036,-86.890229,3,30,2019,1621,38,1553980898,5,228
36.144003,-86.699219,3,30,2019,1619,06,1553980746,6,86
36.181267,-86.774552,3,29,2019,2305,03,1553918703,5,342
36.320032,-86.849958,3,30,2019,1523,04,1553977384,6,295
36.205819,-86.690109,3,30,2019,1502,47,1553976167,9,169
36.210072,-86.690846,3,30,2019,1505,16,1553976316,7,170
36.215863,-86.69245599999999,3,30,2019,1521,15,1553977275,5,169
36.138146,-86.726365,3,30,2019,1549,14,1553978954,8,14
36.134386,-86.72673,3,30,2019,1601,39,1553979699,7,0
36.098723,-86.710362,3,30,2019,1414,52,1553973292,5,326
36.144003,-86.699219,3,30,2019,1619,06,1553980746,9,86
36.103546,-86.715087,3,30,2019,1445,01,1553975101,9,129
36.151373,-86.786089,3,30,2019,1153,21,1553964801,8,315
36.149704,-86.783224,3,30,2019,1156,09,1553964969,6,294
36.150417,-86.784834,3,30,2019,1224,56,1553966696,10,305
36.144032,-86.698681,3,30,2019,1619,33,1553980773,9,86
36.169181,-86.766336,3,30,2019,1623,47,1553981027,7,334
36.337953,-86.913766,3,30,2019,1059,34,1553961574,5,306
36.321718,-86.855444,3,30,2019,1420,23,1553973623,6,287
36.215863,-86.69245599999999,3,30,2019,1521,15,1553977275,9,169
36.322783,-86.859979,3,30,2019,1500,28,1553976028,6,287
36.150555,-86.78551,3,30,2019,1202,05,1553965325,7,117
36.159748,-86.787951,3,29,2019,1917,42,1553905062,5,58
36.080095,-87.038645,3,30,2019,1336,12,1553970972,9,307
36.321718,-86.855444,3,30,2019,1420,23,1553973623,7,287
36.14401,-86.699095,3,30,2019,1619,33,1553980773,5,86
36.144003,-86.699219,3,30,2019,1619,06,1553980746,5,86
36.187651,-86.798462,3,30,2019,1654,37,1553982877,7,176
36.144816,-86.666729,3,30,2019,1704,13,1553983453,6,2
36.290655,-86.722346,3,30,2019,1628,27,1553981307,5,45
36.150417,-86.784834,3,30,2019,1224,56,1553966696,7,305
36.263198,-86.737772,3,29,2019,1849,48,1553903388,6,8
36.150506,-86.785441,3,29,2019,2208,47,1553915327,9,131
36.118175,-86.767954,3,30,2019,1657,47,1553983067,7,43
36.165919,-86.76429,3,30,2019,1657,38,1553983058,6,333
36.239048,-86.777707,3,30,2019,1355,57,1553972157,5,252
36.159728,-86.792294,3,30,2019,1155,33,1553964933,10,327
36.166086,-86.764661,3,30,2019,1217,44,1553966264,6,154
36.145852,-86.741454,3,30,2019,1214,16,1553966056,8,307
36.101725,-86.712694,3,30,2019,1429,31,1553974171,7,322
36.150555,-86.78551,3,30,2019,1202,05,1553965325,5,117
36.205819,-86.690109,3,30,2019,1502,47,1553976167,5,169
36.15863,-86.760472,3,30,2019,1724,27,1553984667,7,177
36.150555,-86.78551,3,30,2019,1202,05,1553965325,8,117
36.150506,-86.785441,3,29,2019,2208,47,1553915327,7,131
36.150506,-86.785441,3,29,2019,2208,47,1553915327,5,131
36.172795,-86.769216,3,29,2019,2336,10,1553920570,9,323
36.138146,-86.726365,3,30,2019,1549,14,1553978954,6,14
36.148895,-86.746252,3,30,2019,1530,33,1553977833,7,306
36.312413,-86.829125,3,30,2019,1808,06,1553987286,5,310
36.184223,-86.79807,3,30,2019,1019,04,1553959144,8,352
36.162332,-86.618837,3,30,2019,1040,53,1553960453,8,233
36.103546,-86.715087,3,30,2019,1445,01,1553975101,5,129
36.082089,-86.712326,3,30,2019,1433,00,1553974380,6,249
36.181267,-86.774552,3,29,2019,2305,03,1553918703,7,342
36.150693,-86.785231,3,30,2019,1149,55,1553964595,9,315
36.111903,-86.745704,3,26,2019,1633,41,1553636021,6,338
36.126206,-86.729362,3,26,2019,1615,37,1553634937,10,70
36.077095,-86.737038,3,26,2019,1559,11,1553633951,9,96
36.077037,-86.735963,3,26,2019,1559,45,1553633985,8,272
36.111163,-86.745321,3,26,2019,1629,41,1553635781,6,157
36.113507,-86.746543,3,26,2019,1629,42,1553635782,7,337
36.167542,-86.778764,3,26,2019,1621,52,1553635312,5,241
36.167621,-86.778583,3,26,2019,1610,27,1553634627,7,242
36.110799,-86.771231,3,26,2019,1659,58,1553637598,6,150
36.109771,-86.721744,3,26,2019,1705,29,1553637929,5,252
36.052914,-86.620594,3,26,2019,1711,21,1553638281,5,228
36.181542,-86.639557,3,26,2019,1700,49,1553637649,6,301
36.167542,-86.778764,3,26,2019,1621,52,1553635312,9,241
36.116939,-86.773371,3,26,2019,1657,02,1553637422,7,355
36.106027,-86.767589,3,26,2019,1644,05,1553636645,10,331
36.149056,-86.774207,3,26,2019,1708,02,1553638082,6,66
36.137076,-86.796328,3,26,2019,0859,45,1553608785,7,102
36.136577,-86.795134,3,26,2019,0903,47,1553609027,6,302
36.073301,-86.769087,3,26,2019,0831,33,1553607093,10,11
36.097266,-86.708895,3,26,2019,0928,57,1553610537,5,327
36.157864000000004,-86.760432,3,26,2019,0924,53,1553610293,6,177
36.208155,-86.749376,3,26,2019,1519,29,1553631569,10,9
36.168107,-86.608747,3,26,2019,1537,00,1553632620,6,59
36.041472,-86.778438,3,26,2019,1432,11,1553628731,5,344
36.171711,-86.795683,3,26,2019,1441,43,1553629303,5,151
36.121707,-86.760017,3,26,2019,1434,11,1553628851,8,93
36.109771,-86.721744,3,26,2019,1705,29,1553637929,9,252
36.10984,-86.721491,3,26,2019,1729,08,1553639348,5,252
36.149821,-86.772192,3,26,2019,1730,23,1553639423,5,69
36.094505,-86.771614,3,26,2019,1721,42,1553638902,7,356
36.165512,-86.818187,3,26,2019,1717,13,1553638633,10,217
36.150113,-86.771661,3,26,2019,1714,09,1553638449,6,61
36.150124,-86.771636,3,26,2019,1723,08,1553638988,6,61
36.149056,-86.774207,3,26,2019,1708,02,1553638082,8,66
36.157095,-86.79032,3,26,2019,1548,46,1553633326,5,145
36.043465,-86.713035,3,25,2019,1959,35,1553561975,6,355
36.043465,-86.713035,3,25,2019,1959,35,1553561975,7,355
36.11628,-86.770457,3,26,2019,1418,29,1553627909,5,58
36.121707,-86.760017,3,26,2019,1434,11,1553628851,6,93
36.116817,-86.770354,3,26,2019,1405,39,1553627139,10,66
36.184767,-86.773669,3,26,2019,0642,39,1553600559,6,186
36.154258,-86.758093,3,26,2019,0642,06,1553600526,6,295
36.200263,-86.751548,3,26,2019,0659,36,1553601576,10,193
36.200087,-86.751598,3,26,2019,0701,28,1553601688,5,193
36.142908,-86.736221,3,26,2019,0658,38,1553601518,5,302
36.142468,-86.735242,3,26,2019,0640,52,1553600452,6,296
36.203638,-86.776806,3,26,2019,1240,52,1553622052,5,185
36.084146,-86.698999,3,26,2019,1402,49,1553626969,5,152
36.116817,-86.770354,3,26,2019,1405,39,1553627139,6,66
36.223699,-86.625584,3,26,2019,1032,31,1553614351,5,175
36.042368,-86.782321,3,26,2019,0759,06,1553605146,10,198
36.176348,-86.768506,3,26,2019,0816,23,1553606183,5,98
36.089472,-86.62219,3,26,2019,0809,37,1553605777,5,10
36.089676,-86.623144,3,26,2019,0713,52,1553602432,10,275
36.170491,-86.598466,3,26,2019,0809,51,1553605791,6,281
36.032194,-86.764902,3,26,2019,0733,19,1553603599,10,278
36.26974,-86.755456,3,26,2019,0827,44,1553606864,8,23
36.039536,-86.782477,3,26,2019,0824,11,1553606651,5,185
36.144315,-86.822539,3,26,2019,0829,47,1553606987,5,190
36.145553,-86.82236,3,26,2019,0742,16,1553604136,10,185
36.170237,-86.596364,3,26,2019,0811,26,1553605886,6,274
36.227994,-86.773084,3,26,2019,0832,21,1553607141,5,208
35.977308,-86.678148,3,26,2019,1832,14,1553643134,6,177
36.093019,-86.771457,3,26,2019,1804,57,1553641497,9,356
36.097908,-86.77197,3,26,2019,1811,05,1553641865,5,356
36.262795,-86.680431,3,26,2019,1815,18,1553642118,5,293
36.077867,-86.987696,3,26,2019,1831,24,1553643084,6,282
36.077394,-87.009227,3,26,2019,1834,12,1553643252,7,268
36.076958,-87.017778,3,26,2019,1749,04,1553640544,9,268
36.117467,-86.725632,3,26,2019,1811,20,1553641880,10,342
36.174762,-86.690491,3,26,2019,1817,21,1553642241,5,314
36.084146,-86.698999,3,26,2019,1402,49,1553626969,6,152
36.149145,-86.746964,3,25,2019,2333,05,1553574785,5,123
36.170221,-86.797578,3,26,2019,1601,46,1553634106,5,0
36.077095,-86.737038,3,26,2019,1559,11,1553633951,6,96
36.077037,-86.735963,3,26,2019,1559,45,1553633985,5,272
36.109824,-86.744634,3,26,2019,1606,10,1553634370,5,338
36.157095,-86.79032,3,26,2019,1548,46,1553633326,7,145
36.168107,-86.608747,3,26,2019,1537,00,1553632620,7,59
36.073725,-86.768931,3,26,2019,0836,17,1553607377,5,21
36.072387,-86.769325,3,26,2019,0836,25,1553607385,10,11
36.073073,-86.769147,3,26,2019,0841,34,1553607694,5,11
36.063249,-86.771521,3,26,2019,0847,38,1553608058,10,10
36.144315,-86.822539,3,26,2019,0829,47,1553606987,6,190
36.148856,-86.769379,3,26,2019,1318,27,1553624307,6,62
36.148202,-86.768834,3,26,2019,1318,36,1553624316,5,151
36.17338,-86.60208,3,26,2019,1329,53,1553624993,5,350
36.052078,-86.670737,3,26,2019,1330,23,1553625023,5,127
36.155011,-86.78886,3,26,2019,1324,36,1553624676,6,152
36.154342,-86.788421,3,26,2019,1325,39,1553624739,5,152
36.200366,-86.776728,3,26,2019,1323,15,1553624595,6,174
36.176357,-86.76667,3,26,2019,0728,52,1553603332,6,271
36.153861,-86.763795,3,26,2019,0730,59,1553603459,5,231
36.089481,-86.622188,3,26,2019,0706,51,1553602011,9,10
36.089676,-86.623144,3,26,2019,0713,52,1553602432,9,275
36.089579,-86.621685,3,26,2019,0722,10,1553602930,10,276
36.170239,-86.597086,3,26,2019,0715,11,1553602511,5,0
36.032194,-86.764902,3,26,2019,0733,19,1553603599,6,278
36.176434,-86.768168,3,26,2019,0728,45,1553603325,5,277
36.055977,-86.675398,3,26,2019,0723,35,1553603015,10,320
36.153616,-86.764134,3,26,2019,0721,52,1553602912,6,240
36.200699,-86.751424,3,26,2019,0709,11,1553602151,10,193
36.170277,-86.597413,3,26,2019,0714,46,1553602486,10,272
36.170257,-86.596756,3,26,2019,0718,05,1553602685,10,274
36.170232,-86.596252,3,26,2019,0727,28,1553603248,10,274
36.170268,-86.597043,3,26,2019,0731,30,1553603490,5,272
36.077095,-86.737038,3,26,2019,1559,11,1553633951,7,96
36.077037,-86.735963,3,26,2019,1559,45,1553633985,7,272
36.109824,-86.744634,3,26,2019,1606,10,1553634370,10,338
36.157095,-86.79032,3,26,2019,1548,46,1553633326,8,145
36.169208,-86.796965,3,26,2019,1608,42,1553634522,10,331
36.10984,-86.721491,3,26,2019,1729,08,1553639348,6,252
36.052914,-86.620594,3,26,2019,1711,21,1553638281,7,228
36.054141,-86.95041,3,26,2019,1746,00,1553640360,5,253
36.094111,-86.771572,3,26,2019,1721,42,1553638902,10,356
36.152645,-86.779312,3,26,2019,1741,49,1553640109,5,358
36.152446,-86.7793,3,26,2019,1737,56,1553639876,7,177
36.077211,-87.017432,3,26,2019,1743,29,1553640209,6,269
