"BLM","GPS Coordinate Latitude","GPS Coordinate Longitude","ID NUMBER","Date of Crash","Time of Crash"
0.489,36.20414,-86.84064,19SR112001,3/9/2019 12:00:00 AM,630
0.715,36.20739,-86.83985,19SR112001,4/19/2019 12:00:00 AM,1601
0.772,36.20819,-86.83967,19SR112001,4/12/2019 12:00:00 AM,1306
0.815,36.2088,-86.8395,19SR112001,3/14/2019 12:00:00 AM,1616
0.847,36.20925,-86.83937,19SR112001,4/6/2019 12:00:00 AM,315
0.972,36.211,-86.83893,19SR112001,3/15/2019 12:00:00 AM,2006
0.972,36.211,-86.83893,19SR112001,3/19/2019 12:00:00 AM,1527
0.973,36.21093,-86.83837,19SR112001,3/20/2019 12:00:00 AM,1628
3.728,36.24757,-86.83598,19SR112001,3/6/2019 12:00:00 AM,1840
4.907,36.25957,-86.85067,19SR112001,4/22/2019 12:00:00 AM,1533
6.809,36.2795,-86.87358,19SR112001,3/9/2019 12:00:00 AM,1621
9.999,36.31835,-86.88926,19SR112001,3/6/2019 12:00:00 AM,813
0.753,36.1117,-86.76069,19SR155001,3/19/2019 12:00:00 AM,0
0.778,36.11166,-86.76025,19SR155001,3/28/2019 12:00:00 AM,1225
1.333,36.11126,-86.75042,19SR155001,4/17/2019 12:00:00 AM,1640
1.351,36.11124,-86.7501,19SR155001,4/9/2019 12:00:00 AM,1359
1.528,36.11104,-86.74698,19SR155001,3/19/2019 12:00:00 AM,1618
1.65,36.11092,-86.74486,19SR155001,4/18/2019 12:00:00 AM,1533
1.682,36.11088,-86.7443,19SR155001,3/11/2019 12:00:00 AM,0
2.427,36.10971,-86.73092,19SR155001,4/11/2019 12:00:00 AM,1348
2.427,36.10971,-86.73092,19SR155001,4/19/2019 12:00:00 AM,1224
2.566,36.10952,-86.7284,19SR155001,3/13/2019 12:00:00 AM,1259
2.573,36.10949,-86.72827,19SR155001,4/5/2019 12:00:00 AM,1630
2.585,36.10945,-86.72805,19SR155001,4/3/2019 12:00:00 AM,1753
2.589,36.10943,-86.72799,19SR155001,3/9/2019 12:00:00 AM,0
2.621,36.10941,-86.7274,19SR155001,3/8/2019 12:00:00 AM,0
2.635,36.10938,-86.72717,19SR155001,3/5/2019 12:00:00 AM,730
3.51,36.11138,-86.71216,19SR155001,4/1/2019 12:00:00 AM,707
3.556,36.11159,-86.71138,19SR155001,3/8/2019 12:00:00 AM,1538
5.083,36.12723,-86.69587,19SR155001,4/4/2019 12:00:00 AM,711
5.214,36.12906,-86.69529,19SR155001,3/22/2019 12:00:00 AM,1500
5.916,36.1382,-86.69998,19SR155001,3/11/2019 12:00:00 AM,1346
5.971,36.13898,-86.70027,19SR155001,3/1/2019 12:00:00 AM,1523
7.445,36.15737,-86.69265,19SR155001,3/26/2019 12:00:00 AM,2016
7.843,36.16274,-86.69008,19SR155001,3/11/2019 12:00:00 AM,0
7.98,36.16449,-86.68898,19SR155001,3/22/2019 12:00:00 AM,1615
8.148,36.16676,-86.68815,19SR155001,4/13/2019 12:00:00 AM,530
8.751,36.17497,-86.69073,19SR155001,3/9/2019 12:00:00 AM,0
9.161,36.1792,-86.69552,19SR155001,4/28/2019 12:00:00 AM,1320
9.28,36.18095,-86.6957,19SR155001,4/8/2019 12:00:00 AM,855
9.413,36.18263,-86.69446,19SR155001,3/27/2019 12:00:00 AM,1510
9.724,36.18611,-86.69092,19SR155001,3/28/2019 12:00:00 AM,1730
10.967,36.203,-86.68981,19SR155001,4/29/2019 12:00:00 AM,1339
11.291,36.20768,-86.69051,19SR155001,3/30/2019 12:00:00 AM,1500
11.641,36.21262,-86.69201,19SR155001,4/9/2019 12:00:00 AM,1256
12,36.21788,-86.69224,19SR155001,4/6/2019 12:00:00 AM,0
12.056,36.21861,-86.69283,19SR155001,3/3/2019 12:00:00 AM,1014
12.392,36.2234,-86.69391,19SR155001,4/9/2019 12:00:00 AM,1226
12.705,36.22737,-86.69656,19SR155001,4/4/2019 12:00:00 AM,1712
12.8,36.2285,-86.69753,19SR155001,4/16/2019 12:00:00 AM,1600
12.8,36.2285,-86.69753,19SR155001,4/16/2019 12:00:00 AM,1700
13.079,36.23181,-86.70039,19SR155001,3/4/2019 12:00:00 AM,1851
13.214,36.2334,-86.70179,19SR155001,4/17/2019 12:00:00 AM,1703
14.912,36.24007,-86.74675,19SR155001,3/15/2019 12:00:00 AM,1815
15.405,36.24107,-86.75549,19SR155001,3/6/2019 12:00:00 AM,824
15.532,36.24149,-86.75772,19SR155001,4/3/2019 12:00:00 AM,2101
16.379,36.23965,-86.77258,19SR155001,4/3/2019 12:00:00 AM,750
16.379,36.23977,-86.77257,19SR155001,4/20/2019 12:00:00 AM,1310
16.442,36.23983,-86.77369,19SR155001,4/26/2019 12:00:00 AM,439
16.445,36.23974,-86.77375,19SR155001,4/16/2019 12:00:00 AM,1549
16.589,36.23945,-86.77627,19SR155001,4/18/2019 12:00:00 AM,2116
16.607,36.23937,-86.77657,19SR155001,3/30/2019 12:00:00 AM,1325
16.86,36.23839,-86.78091,19SR155001,3/1/2019 12:00:00 AM,748
17.378,36.23719,-86.79002,19SR155001,3/27/2019 12:00:00 AM,913
17.865,36.2353,-86.79825,19SR155001,3/19/2019 12:00:00 AM,1743
18.101,36.23421,-86.80225,19SR155001,3/19/2019 12:00:00 AM,1050
18.872,36.23378,-86.81594,19SR155001,3/6/2019 12:00:00 AM,1614
19.089,36.23339,-86.81981,19SR155001,3/9/2019 12:00:00 AM,1800
19.448,36.23241,-86.82611,19SR155001,3/27/2019 12:00:00 AM,734
21.003,36.22848,-86.85219,19SR155001,3/9/2019 12:00:00 AM,1400
21.324,36.22821,-86.85793,19SR155001,4/22/2019 12:00:00 AM,750
22.914,36.21136,-86.87213,19SR155001,4/25/2019 12:00:00 AM,650
23.023,36.20982,-86.87171,19SR155001,3/10/2019 12:00:00 AM,1333
23.954,36.19691,-86.86685,19SR155001,3/27/2019 12:00:00 AM,707
26.602,36.16196,-86.86739,19SR155001,3/14/2019 12:00:00 AM,1119
27.687,36.15043,-86.8579,19SR155001,4/18/2019 12:00:00 AM,1339
27.844,36.14817,-86.85791,19SR155001,3/4/2019 12:00:00 AM,1615
27.926,36.14699,-86.85797,19SR155001,4/21/2019 12:00:00 AM,2326
28.511,36.13857,-86.85757,19SR155001,4/14/2019 12:00:00 AM,1150
29.072,36.13084,-86.85673,19SR155001,4/22/2019 12:00:00 AM,1540
0.082,36.01539,-86.6201,19SR171001,4/15/2019 12:00:00 AM,1425
0.114,36.01589,-86.62011,19SR171001,4/1/2019 12:00:00 AM,1635
0.128,36.0161,-86.62006,19SR171001,4/19/2019 12:00:00 AM,1245
0.207,36.01726,-86.6198,19SR171001,4/7/2019 12:00:00 AM,1225
0.253,36.01791,-86.61967,19SR171001,4/10/2019 12:00:00 AM,1319
0.262,36.01805,-86.61964,19SR171001,3/1/2019 12:00:00 AM,1420
0.274,36.01821,-86.61961,19SR171001,4/15/2019 12:00:00 AM,1307
0.546,36.02128,-86.61671,19SR171001,4/29/2019 12:00:00 AM,1729
1.032,36.02799,-86.61457,19SR171001,3/23/2019 12:00:00 AM,350
1.075,36.02849,-86.61409,19SR171001,4/15/2019 12:00:00 AM,649
1.075,36.02849,-86.61409,19SR171001,4/15/2019 12:00:00 AM,642
2.183,36.04271,-86.60681,19SR171001,3/29/2019 12:00:00 AM,1046
2.225,36.04307,-86.60622,19SR171001,4/23/2019 12:00:00 AM,1212
2.408,36.04456,-86.60353,19SR171001,3/21/2019 12:00:00 AM,1447
3.073,36.05297,-86.59926,19SR171001,3/25/2019 12:00:00 AM,711
5.363,36.07564,-86.57204,19SR171001,4/2/2019 12:00:00 AM,823
7.595,36.10318,-86.55157,19SR171001,3/29/2019 12:00:00 AM,1220
0.557,36.32428,-86.70385,19SR174001,3/13/2019 12:00:00 AM,1746
0.706,36.32535,-86.70147,19SR174001,4/11/2019 12:00:00 AM,837
8.904,36.11243,-86.92257,19SR251001,4/2/2019 12:00:00 AM,1753
11.314,36.07914,-86.91907,19SR251001,4/21/2019 12:00:00 AM,1348
11.552,36.07599,-86.92088,19SR251001,4/10/2019 12:00:00 AM,1236
0.168,35.99651,-86.69025,19SR253001,3/27/2019 12:00:00 AM,1821
1.809,36.05076,-86.8792,19SR254001,3/28/2019 12:00:00 AM,1704
2.022,36.05036,-86.87547,19SR254001,3/15/2019 12:00:00 AM,732
2.444,36.04882,-86.86826,19SR254001,3/1/2019 12:00:00 AM,750
3.002,36.04641,-86.85876,19SR254001,3/24/2019 12:00:00 AM,1510
4.321,36.04217,-86.83588,19SR254001,4/15/2019 12:00:00 AM,1648
6.327,36.03821,-86.8009,19SR254001,3/11/2019 12:00:00 AM,1230
6.811,36.03755,-86.79217,19SR254001,3/5/2019 12:00:00 AM,1613
6.949,36.03736,-86.78975,19SR254001,3/3/2019 12:00:00 AM,1253
7.468,36.03971,-86.7814,19SR254001,4/10/2019 12:00:00 AM,1600
7.532,36.04027,-86.78049,19SR254001,3/19/2019 12:00:00 AM,1715
7.601,36.04084,-86.77949,19SR254001,4/5/2019 12:00:00 AM,1500
7.668,36.04124,-86.77839,19SR254001,3/20/2019 12:00:00 AM,1700
7.67,36.04125,-86.77836,19SR254001,3/11/2019 12:00:00 AM,910
7.718,36.04127,-86.7775,19SR254001,4/12/2019 12:00:00 AM,1205
7.948,36.04084,-86.77347,19SR254001,3/6/2019 12:00:00 AM,1922
7.972,36.04079,-86.77301,19SR254001,4/21/2019 12:00:00 AM,1444
8.085,36.04058,-86.77101,19SR254001,3/27/2019 12:00:00 AM,850
8.272,36.04021,-86.76768,19SR254001,4/17/2019 12:00:00 AM,1613
8.767,36.03971,-86.75889,19SR254001,4/8/2019 12:00:00 AM,0
8.858,36.03972,-86.75726,19SR254001,4/12/2019 12:00:00 AM,0
9.236,36.04095,-86.75083,19SR254001,3/4/2019 12:00:00 AM,1613
9.493,36.04127,-86.74665,19SR254001,4/14/2019 12:00:00 AM,1823
9.838,36.03983,-86.74099,19SR254001,4/18/2019 12:00:00 AM,706
11.291,36.04561,-86.71977,19SR254001,4/16/2019 12:00:00 AM,729
11.514,36.04519,-86.71582,19SR254001,3/28/2019 12:00:00 AM,1436
11.518,36.04519,-86.71576,19SR254001,3/27/2019 12:00:00 AM,1730
11.576,36.04522,-86.71479,19SR254001,4/8/2019 12:00:00 AM,1657
11.622,36.0453,-86.71394,19SR254001,4/28/2019 12:00:00 AM,1342
11.669,36.04538,-86.71313,19SR254001,4/22/2019 12:00:00 AM,1715
11.72,36.04546,-86.71224,19SR254001,3/14/2019 12:00:00 AM,2034
11.724,36.04547,-86.71216,19SR254001,4/23/2019 12:00:00 AM,1059
11.756,36.04553,-86.71159,19SR254001,3/11/2019 12:00:00 AM,1524
11.866,36.0457,-86.70965,19SR254001,3/12/2019 12:00:00 AM,700
12.196,36.04544,-86.70385,19SR254001,4/29/2019 12:00:00 AM,1554
12.254,36.04538,-86.70284,19SR254001,3/10/2019 12:00:00 AM,1950
12.303,36.04532,-86.702,19SR254001,4/25/2019 12:00:00 AM,1222
12.338,36.04528,-86.70138,19SR254001,4/3/2019 12:00:00 AM,1846
12.428,36.04517,-86.69977,19SR254001,4/13/2019 12:00:00 AM,2330
12.761,36.04431,-86.69396,19SR254001,4/18/2019 12:00:00 AM,1537
13.196,36.04447,-86.6871,19SR254001,4/2/2019 12:00:00 AM,1940
13.212,36.0446,-86.68687,19SR254001,4/8/2019 12:00:00 AM,1756
13.46,36.0466,-86.68319,19SR254001,3/7/2019 12:00:00 AM,1839
13.651,36.04693,-86.67985,19SR254001,4/25/2019 12:00:00 AM,1310
13.835,36.04624,-86.67666,19SR254001,3/6/2019 12:00:00 AM,905
13.967,36.04574,-86.67435,19SR254001,3/20/2019 12:00:00 AM,855
13.975,36.04571,-86.67423,19SR254001,3/19/2019 12:00:00 AM,1724
14.243,36.04478,-86.66961,19SR254001,4/18/2019 12:00:00 AM,1445
14.301,36.04483,-86.6686,19SR254001,3/9/2019 12:00:00 AM,2005
14.357,36.0449,-86.6676,19SR254001,4/10/2019 12:00:00 AM,930
14.387,36.04493,-86.66708,19SR254001,4/10/2019 12:00:00 AM,655
14.459,36.04498,-86.66581,19SR254001,4/1/2019 12:00:00 AM,1637
14.511,36.04495,-86.66489,19SR254001,4/11/2019 12:00:00 AM,0
14.522,36.04493,-86.66469,19SR254001,3/23/2019 12:00:00 AM,35
14.552,36.0449,-86.66416,19SR254001,4/11/2019 12:00:00 AM,1534
14.57,36.04489,-86.66385,19SR254001,4/29/2019 12:00:00 AM,1729
14.627,36.04484,-86.66285,19SR254001,4/9/2019 12:00:00 AM,854
14.648,36.04482,-86.66247,19SR254001,3/19/2019 12:00:00 AM,740
14.672,36.0448,-86.66205,19SR254001,3/21/2019 12:00:00 AM,2140
14.675,36.0448,-86.66199,19SR254001,4/6/2019 12:00:00 AM,2012
14.78,36.04429,-86.66001,19SR254001,3/31/2019 12:00:00 AM,1916
14.815,36.04502,-86.65952,19SR254001,3/6/2019 12:00:00 AM,729
15.065,36.04744,-86.65607,19SR254001,4/4/2019 12:00:00 AM,1446
15.411,36.04965,-86.65058,19SR254001,3/9/2019 12:00:00 AM,1851
